cod;nome;período;valor
35;SP;1991;4.37
41;PR;1991;5.53
42;SC;1991;7.39
43;RS;1991;8.67
50;MS;1991;3.87
51;MT;1991;2.56
52;GO;1991;4.55
53;DF;1991;5.74
11;RO;1992;4.17
12;AC;1992;2.09
13;AM;1992;1.85
14;RR;1992;3.58
15;PA;1992;2.27
16;AP;1992;3.27
17;TO;1992;1.8
21;MA;1992;0.68
22;PI;1992;1.15
23;CE;1992;1.98
24;RN;1992;1.92
25;PB;1992;1.55
26;PE;1992;2.66
27;AL;1992;2.05
28;SE;1992;5.21
29;BA;1992;0.96
31;MG;1992;3.44
32;ES;1992;3.07
33;RJ;1992;1.4
35;SP;1992;4.51
41;PR;1992;5.63
42;SC;1992;6.71
43;RS;1992;8.88
50;MS;1992;5.14
51;MT;1992;2.85
52;GO;1992;4.72
53;DF;1992;4.81
11;RO;1993;4.02
12;AC;1993;4.34
13;AM;1993;2.02
14;RR;1993;4.97
15;PA;1993;2.03
16;AP;1993;3.56
17;TO;1993;1.33
21;MA;1993;0.84
22;PI;1993;1.8
23;CE;1993;2.59
24;RN;1993;2.59
25;PB;1993;1.46
26;PE;1993;3.26
27;AL;1993;2.26
28;SE;1993;2.19
29;BA;1993;1.15
31;MG;1993;3.23
32;ES;1993;3.63
33;RJ;1993;1.95
35;SP;1993;4.83
41;PR;1993;5.29
42;SC;1993;6.55
43;RS;1993;7.97
50;MS;1993;6.81
51;MT;1993;2.81
52;GO;1993;4.86
53;DF;1993;5.73
11;RO;1994;4.56
12;AC;1994;3.13
13;AM;1994;2.11
14;RR;1994;4.36
15;PA;1994;1.65
16;AP;1994;2.83
17;TO;1994;1.31
21;MA;1994;0.58
22;PI;1994;1.56
23;CE;1994;2.09
24;RN;1994;3.18
25;PB;1994;2.2
26;PE;1994;3.36
27;AL;1994;3.66
28;SE;1994;2.53
29;BA;1994;1.39
31;MG;1994;3.64
32;ES;1994;3.24
33;RJ;1994;1.83
35;SP;1994;5
41;PR;1994;5.81
42;SC;1994;6.96
43;RS;1994;8.8
50;MS;1994;6.32
51;MT;1994;2.53
52;GO;1994;5.4
53;DF;1994;6.03
11;RO;1995;3.13
12;AC;1995;1.97
13;AM;1995;2.71
14;RR;1995;6.1
15;PA;1995;2.03
16;AP;1995;3.98
17;TO;1995;1.58
21;MA;1995;0.86
22;PI;1995;2.01
23;CE;1995;2.68
24;RN;1995;3.29
25;PB;1995;2.48
26;PE;1995;4.19
27;AL;1995;1.97
28;SE;1995;2.42
29;BA;1995;1.27
31;MG;1995;3.61
32;ES;1995;3.62
33;RJ;1995;2.43
35;SP;1995;5.21
41;PR;1995;6.48
42;SC;1995;7.77
43;RS;1995;9.98
50;MS;1995;7.1
51;MT;1995;4.71
52;GO;1995;6.59
53;DF;1995;6.04
11;RO;1996;3
12;AC;1996;2.06
13;AM;1996;2.92
14;RR;1996;7.68
15;PA;1996;2.86
16;AP;1996;6.06
17;TO;1996;2.19
21;MA;1996;0.97
