cod;nome;período;valor
23;CE;2018;164
53;DF;2018;67
32;ES;2018;49
52;GO;2018;151
21;MA;2019;115
28;SE;2019;36
42;SC;2019;178
43;RS;2019;266
14;RR;2019;24
11;RO;2019;59
24;RN;2019;43
33;RJ;2019;163
41;PR;2019;294
52;GO;2019;163
32;ES;2019;78
53;DF;2019;74
23;CE;2019;185
29;BA;2019;155
16;AP;2019;34
13;AM;2019;140
27;AL;2019;40
12;AC;2019;32
17;TO;2019;42
35;SP;2019;688
25;PB;2019;77
26;PE;2019;131
22;PI;2019;106
15;PA;2019;139
51;MT;2019;84
50;MS;2019;96
31;MG;2019;420
